id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
218428,Mouth Rise.wav,https://freesound.org/people/gingersnap9900/sounds/218428/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,26.5,,4
218426,Brushing teeth.wav,https://freesound.org/people/gingersnap9900/sounds/218426/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,12.972,,0
218436,chew.wav,https://freesound.org/people/gingersnap9900/sounds/218436/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,11.0,,4
218424,Gargling 1.wav,https://freesound.org/people/gingersnap9900/sounds/218424/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,8.0,,4
218430,Grind.wav,https://freesound.org/people/gingersnap9900/sounds/218430/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,7.0,,9
218431,Gargling 2.wav,https://freesound.org/people/gingersnap9900/sounds/218431/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,15.352,,8
218435,Water Faucet 1.wav,https://freesound.org/people/gingersnap9900/sounds/218435/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,45.612,,5
218433,Slurp in.wav,https://freesound.org/people/gingersnap9900/sounds/218433/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,12.23,,4
218434,Water Faucet 2.wav,https://freesound.org/people/gingersnap9900/sounds/218434/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene ,14.5,,5
218427,Boiling Water.wav,https://freesound.org/people/gingersnap9900/sounds/218427/,006 - Hygiene,6,['water'+ 'dental'+ 'hygiene'+ 'cleaning'],gingersnap9900,http://creativecommons.org/licenses/by/3.0/,dental hygiene dental h,15.412,,4
190464,Shower.flac,https://freesound.org/people/qubodup/sounds/190464/,006 - Hygiene,6,['water'+ 'showering'+ 'morning-routine'+ 'bath'+ 'shower'+ 'hygiene'+ 'cleaning'],qubodup,http://creativecommons.org/publicdomain/zero/1.0/,"Taking a shower yesterday morning. Getting wet, rubbing in shampoo/soap, showering it off with a brush.

Recorded with Zoom H2. Edited with Audacity.

This sound is CC0 but I highly recommend that you include a link to this page when using it, to avoid misunderstandings.
<a href=""http://qubodup.wordpress.com/2012/08/16/audio-use-flac-instead-of-aiff-and-wave-use-vorbis-instead-of-mp3/"" rel=""nofollow""><strong><img src=""http://farm9.staticflickr.com/8070/8213683889_517a10ef52_o.png"" alt=""Audio File Format Heroes And Fools"" />
On FLAC and OGG Vorbis audio file formats</strong></a>.

<a href=""http://www.freesound.org/people/qubodup/"" rel=""nofollow""><strong>Contact me</strong></a> if you have interest in specific sounds for open source or commercial purpose.",189.171,,8
620072,Andrew_Santiago_04_Teeth_Brushing_..wav,https://freesound.org/people/ars4063/sounds/620072/,006 - Hygiene,6,['brushing'+ 'hygiene'+ 'teeth'],ars4063,https://creativecommons.org/licenses/by/4.0/,A sound of me brushing my teeth and then spitting out.,10.9094,,6
137416,VACCUM_SWEEPER.WAV,https://freesound.org/people/dansotak/sounds/137416/,006 - Hygiene,6,['sweeper'+ 'vaccum'+ 'vaccum-running'],dansotak,http://creativecommons.org/publicdomain/zero/1.0/,running a vaccum sweeper,91.264,,2
206019,Common Disorder (Vaccum Reduct),https://freesound.org/people/the_odds/sounds/206019/,006 - Hygiene,6,['inside'+ 'bass'+ 'space'+ 'fx'+ 'odds'+ 'vaccum'+ 'deep'+ 'effect'+ 'dark'+ 'common'+ 'field-recording'+ 'black'+ 'cavern'+ 'ambient'+ 'disorder'+ 'reduct'+ 'cavernous'],the_odds,http://creativecommons.org/publicdomain/zero/1.0/,"Common Disorder re-recorded.

I deleted a major part of the original ""Common Disorder"".

A little echo is added here.",126.637,,2
129347,Shopvac,https://freesound.org/people/Dnab55/sounds/129347/,006 - Hygiene,6,['ShopVac'+ 'Vaccum'+ 'Cleaning'],Dnab55,http://creativecommons.org/publicdomain/zero/1.0/,just a clip of my shopvac while I was vaccuming my studio :),27.1557,,1
321118,Vent thrumming,https://freesound.org/people/Veridiansunrise/sounds/321118/,006 - Hygiene,6,['Vent'+ 'plant'+ 'industrial'+ 'robotic'+ 'factory'+ 'vaccum'+ 'machine'+ 'machinery'+ 'mechanical'+ 'Air'],Veridiansunrise,https://creativecommons.org/licenses/by/4.0/,A weird churning sound coming from the vent of a bathroom in New Jersey,23.0862,40.3925807197 -74.4323730469,2
328908,Vacuum cleaner.wav,https://freesound.org/people/Jeanet_Henning/sounds/328908/,006 - Hygiene,6,['cleaner'+ 'used'+ 'off'+ 'sucking'+ 'being'+ 'recorded'+ 'vaccuming'+ 'vaccum'+ 'vacuuming'+ 'from-a-distance'+ 'switching-on'+ 'vacuum'+ 'OWI'+ 'not-so-close-up'],Jeanet_Henning,http://creativecommons.org/licenses/by-nc/3.0/,A vacuum cleaner switching on and being used before switching off again.,24.144,,2
424735,Vacuum cleaner,https://freesound.org/people/MariaMNobre/sounds/424735/,006 - Hygiene,6,['trash'+ 'Vaccum'+ 'rubbish'+ 'Kitchen'],MariaMNobre,http://creativecommons.org/licenses/by/3.0/,Sound of vacuum cleaner,7.59467,38.7450211002 -9.20374095091,7
