id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
437343,Fan (heating),https://freesound.org/people/giddster/sounds/437343/,008 - Ventilation_Appliances,8,['foley'+ 'vent'+ 'ac'+ 'blowing'+ 'ventilation'+ 'air'+ 'Fans'+ 'fan'+ 'ventilator'+ 'air-conditioning'+ 'wind'],giddster,http://creativecommons.org/publicdomain/zero/1.0/,"A heating fan in the basement of a house. The recording was made from behind the fan so the air wouldn't blow into the mic directly.

Recorded with a Zoom H1.",30.6315,,9
437340,"Fan, setting 3",https://freesound.org/people/giddster/sounds/437340/,008 - Ventilation_Appliances,8,['foley'+ 'vent'+ 'ac'+ 'blowing'+ 'ventilation'+ 'air'+ 'Fans'+ 'fan'+ 'ventilator'+ 'air-conditioning'+ 'wind'],giddster,http://creativecommons.org/publicdomain/zero/1.0/,"A fan blowing, set to the highest setting. There's a strong low end presence, interestingly. The recording was made from behind the fan so the air wouldn't blow into the mic directly.

Recorded with a Zoom H1.",104.779,,6
437342,"Fan, setting 1",https://freesound.org/people/giddster/sounds/437342/,008 - Ventilation_Appliances,8,['foley'+ 'vent'+ 'ac'+ 'blowing'+ 'ventilation'+ 'air'+ 'Fans'+ 'fan'+ 'ventilator'+ 'air-conditioning'+ 'wind'],giddster,http://creativecommons.org/publicdomain/zero/1.0/,"A fan blowing, set to the lowest setting. The recording was made from behind the fan so the air wouldn't blow into the mic directly.

Recorded with a Zoom H1.",106.159,,2
437341,"Fan, setting 2",https://freesound.org/people/giddster/sounds/437341/,008 - Ventilation_Appliances,8,['foley'+ 'vent'+ 'ac'+ 'blowing'+ 'ventilation'+ 'air'+ 'Fans'+ 'fan'+ 'ventilator'+ 'air-conditioning'+ 'wind'],giddster,http://creativecommons.org/publicdomain/zero/1.0/,"A fan blowing, set to the middle setting. The recording was made from behind the fan so the air wouldn't blow into the mic directly.

Recorded with a Zoom H1.",81.6764,,3
638273,Colombian_Outside_Stadium_Fans_Stereo.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/638273/,008 - Ventilation_Appliances,8,['Walla'+ 'Instruments'+ 'Chants'+ 'Fans'+ 'Ambience'+ 'Soccer'+ 'Crowds'+ 'Pre-Match'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Pre Soccer Match Fans Chants Outsides Stadium, Stereo, Recorded With Zoom H3-VR",240.0,,6
638274,Colombian_Outside_Stadium_Fans_Quad.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/638274/,008 - Ventilation_Appliances,8,['Walla'+ 'Instruments'+ 'Chants'+ 'Fans'+ 'Ambience'+ 'Soccer'+ 'Crowds'+ 'Pre-Match'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Pre Soccer Match Fans Chants Outsides Stadium, Quad, Recorded With Zoom H3-VR",240.0,,4
638275,Colombian_Outside_Stadium_Fans_FormatA.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/638275/,008 - Ventilation_Appliances,8,['Walla'+ 'Instruments'+ 'Chants'+ 'Fans'+ 'Ambience'+ 'Soccer'+ 'Crowds'+ 'Pre-Match'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Pre Soccer Match Fans Chants Outsides Stadium, Ambisonics Format A, Recorded With Zoom H3-VR",240.0,,4
638276,Colombian_Outside_Stadium_Fans_AmbiX.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/638276/,008 - Ventilation_Appliances,8,['Walla'+ 'Instruments'+ 'Chants'+ 'Fans'+ 'Ambience'+ 'Soccer'+ 'Crowds'+ 'Pre-Match'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Pre Soccer Match Fans Chants Outsides Stadium, AmbiX, Recorded With Zoom H3-VR",240.0,,6
412160,Fans at Basketball Game (Crowd),https://freesound.org/people/phillyfan972/sounds/412160/,008 - Ventilation_Appliances,8,['basketball'+ 'crowd'+ 'game'+ 'cheers'+ 'shouting'+ 'fans'+ 'college'+ 'hoops'],phillyfan972,http://creativecommons.org/publicdomain/zero/1.0/,Fans at a college basketball game,111.778,,9
496879,Ceiling Fans.m4a,https://freesound.org/people/kadint/sounds/496879/,008 - Ventilation_Appliances,8,['Ceiling'+ 'fans'+ 'field-recording'],kadint,http://creativecommons.org/publicdomain/zero/1.0/,Ceiling fans field-recording,90.5387,,7
412161,Fans at Basketball Game (Crowd) Sound Clip 2,https://freesound.org/people/phillyfan972/sounds/412161/,008 - Ventilation_Appliances,8,['arena'+ 'basketball'+ 'crowd'+ 'game'+ 'cheers'+ 'shouting'+ 'fans'+ 'loud'],phillyfan972,http://creativecommons.org/publicdomain/zero/1.0/,Fans at a college basketball game,59.6262,,7
99166,19.57_kolejorz_celebration2_150510.mp3,https://freesound.org/people/miastodzwiekow/sounds/99166/,008 - Ventilation_Appliances,8,['celebraton'+ 'championship'+ 'crowd'+ 'fans'+ 'field-recording'+ 'football'+ 'football-team'+ 'lech-kolejorz'+ 'noise'+ 'poland'+ 'poznan'],miastodzwiekow,https://creativecommons.org/licenses/by/4.0/,"accidental documentation of spontanious celebration of fans of the Poznan football team Lech-Kolejorz which won the Polish championship. Recordings are made by my friend from England Paul Vickers (he has used his camera) who was in the center of Poznan because of so called Annual Museums Night. It was on 15.05.2010. The celebration has placed on Old Market in Poznan. 
more on: <a href=""http://miastodzwiekow.blogspot.com/2010/06/noc-kolejorza-i-noc-muzeow.html"" rel=""nofollow"">http://miastodzwiekow.blogspot.com/2010/06/noc-kolejorza-i-noc-muzeow.html</a>",8.2427,52.4079104488 16.9341266155,2
99162,18.15_kolejorz_winner1_150510.mp3,https://freesound.org/people/miastodzwiekow/sounds/99162/,008 - Ventilation_Appliances,8,['celebraton'+ 'championship'+ 'crowd'+ 'fans'+ 'field-recording'+ 'football'+ 'football-team'+ 'lech-kolejorz'+ 'noise'+ 'poland'+ 'poznan'],miastodzwiekow,https://creativecommons.org/licenses/by/4.0/,"accidental documentation of spontaneous celebration of fans of the Poznan football team Lech-Kolejorz which won the Polish championship. Recordings are made by my friend from England Paul Vickers (he has used his camera) who was in the center of Poznan because of so called Annual Musuems Night. It was on 15.05.2010. The celebration has placed on Old Market in Poznan. 

more on: <a href=""http://miastodzwiekow.blogspot.com/2010/06/noc-kolejorza-i-noc-muzeow.html"" rel=""nofollow"">http://miastodzwiekow.blogspot.com/2010/06/noc-kolejorza-i-noc-muzeow.html</a>",8.2427,52.408054438 16.9342178106,7
99163,18.35_kolejorz_winner2_150510.mp3,https://freesound.org/people/miastodzwiekow/sounds/99163/,008 - Ventilation_Appliances,8,['celebraton'+ 'championship'+ 'crowd'+ 'fans'+ 'field-recording'+ 'football'+ 'football-team'+ 'lech-kolejorz'+ 'noise'+ 'poland'+ 'poznan'],miastodzwiekow,https://creativecommons.org/licenses/by/4.0/,"accidental documentation of spontaneous celebration of fans of the Poznan football team Lech-Kolejorz which won the Polish championship. Recordings are made by my friend from England Paul Vickers (he has used his camera) who was in the center of Poznan because of so called Annual Museums Night. It was on 15.05.2010. The celebration has placed on Old Market in Poznan. 

more on: <a href=""http://miastodzwiekow.blogspot.com/2010/06/noc-kolejorza-i-noc-muzeow.html"" rel=""nofollow"">http://miastodzwiekow.blogspot.com/2010/06/noc-kolejorza-i-noc-muzeow.html</a>",8.26882,52.4078122741 16.9335150719,4
257043,Heater Warmup (powerful).wav,https://freesound.org/people/fffidle/sounds/257043/,008 - Ventilation_Appliances,8,['Heater'+ 'powerup'+ 'warmup'+ 'powerful'+ 'start-up'+ 'startup'+ 'warm-up'+ 'power-up'+ 'buzzing'],fffidle,http://creativecommons.org/publicdomain/zero/1.0/,A recorded sound of my old QUARTZ 1500W heater starting up on the 1500W (Max power) setting,21.4999,,7
257040,Heater warmup.wav,https://freesound.org/people/fffidle/sounds/257040/,008 - Ventilation_Appliances,8,['Heater'+ 'powerup'+ 'Warmup'+ 'start-up'+ 'startup'+ 'Warm-up'+ 'power-up'+ 'buzzing'],fffidle,http://creativecommons.org/publicdomain/zero/1.0/,A recorded sound of my old QUARTZ 1500W heater starting up on the 750W (halfway) setting,22.19,,7
250244,Sauna Heater,https://freesound.org/people/TJA65/sounds/250244/,008 - Ventilation_Appliances,8,['water'+ 'heater'+ 'sissling'+ 'cracking'+ 'Sauna'],TJA65,http://creativecommons.org/publicdomain/zero/1.0/,sauna heater 1,10.2649,,1
250245,Water on sauna heater 2,https://freesound.org/people/TJA65/sounds/250245/,008 - Ventilation_Appliances,8,['water'+ 'heater'+ 'sissling'+ 'cracking'+ 'Sauna'],TJA65,http://creativecommons.org/publicdomain/zero/1.0/,Water on sauna heater 1,6.66794,,3
426871,Heater,https://freesound.org/people/katfolker/sounds/426871/,008 - Ventilation_Appliances,8,['heater'+ 'white-noise'+ 'mechanic'+ 'background-sound'],katfolker,http://creativecommons.org/publicdomain/zero/1.0/,Sound of electric heater,122.811,,7
70154,hotwater heater 2.wav,https://freesound.org/people/JustinBW/sounds/70154/,008 - Ventilation_Appliances,8,['gas'+ 'heater'+ 'hot'+ 'industrial'+ 'machine'+ 'water'],JustinBW,https://creativecommons.org/licenses/by/4.0/,Another recording of my gas powered hot water heater. 24/44,7.80449,,6
70153,hotwater heater 1.wav,https://freesound.org/people/JustinBW/sounds/70153/,008 - Ventilation_Appliances,8,['gas'+ 'heater'+ 'hot'+ 'industrial'+ 'machine'+ 'water'],JustinBW,https://creativecommons.org/licenses/by/4.0/,Recording of my gas powered hot water heater. 24/44,11.404,,3
364057,Heater,https://freesound.org/people/samuelcable/sounds/364057/,008 - Ventilation_Appliances,8,['heater'+ 'drone'+ 'vent'],samuelcable,http://creativecommons.org/publicdomain/zero/1.0/,Recorded my small space heater with a blue yeti in a reverby room cut it in audacity to loop better,68.1215,,2
415647,"Air Conditioner, On Off, A.wav",https://freesound.org/people/InspectorJ/sounds/415647/,008 - Ventilation_Appliances,8,['vent'+ 'AC'+ 'Off'+ 'Vent'+ 'off'+ 'unit'+ 'ac'+ 'air'+ 'Ventilation'+ 'On'+ 'ventilation'+ 'conditioning'+ 'Conditioner'+ 'conditioner'+ 'Air'+ 'Unit'+ 'Conditioning'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of an automatic air conditioner being switched on, left running for a few seconds, and switched off. All operated via a remote, from which the button beeps can be heard.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Air Conditioner, On Off, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 27th August 2017.

Note: Audio quality is always better when downloaded.",31.0185,,9
