id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
554737,moving small box.wav,https://freesound.org/people/dynamique/sounds/554737/,004 - HouseItems,4,['box'+ 'case'+ 'handling'+ 'floor'+ 'wooden'+ 'light'+ 'object'+ 'item'+ 'moving'+ 'table'+ 'small'+ 'putting'],dynamique,http://creativecommons.org/publicdomain/zero/1.0/,The sound of someone moving a very small box on the floor (or a table).,65.256,,5
511657,moving tiny metallic box.wav,https://freesound.org/people/lartti/sounds/511657/,004 - HouseItems,4,['box'+ 'moving'+ 'Metallic'],lartti,http://creativecommons.org/publicdomain/zero/1.0/,Me moving metallic boc at the table. Recorded with Olympus LS 14.,6.00288,,6
459428,05 Cardboard Box Opening Flaps.mp3,https://freesound.org/people/Coral_Island_Studios/sounds/459428/,004 - HouseItems,4,['box'+ 'foley'+ 'handling'+ 'paper'+ 'moving'+ 'scooting'+ 'cardboard'],Coral_Island_Studios,http://creativecommons.org/publicdomain/zero/1.0/,"cardboard, paper, box, foley, moving, scooting, handling,",6.25739,,8
459442,11 Carboard Box Folding.mp3,https://freesound.org/people/Coral_Island_Studios/sounds/459442/,004 - HouseItems,4,['box'+ 'foley'+ 'handling'+ 'paper'+ 'moving'+ 'scooting'+ 'cardboard'],Coral_Island_Studios,http://creativecommons.org/publicdomain/zero/1.0/,"cardboard, paper, box, foley, moving, scooting, handling,",9.33984,,2
459443,18 Cardboard Box Unfolding Flaps.mp3,https://freesound.org/people/Coral_Island_Studios/sounds/459443/,004 - HouseItems,4,['box'+ 'foley'+ 'handling'+ 'paper'+ 'moving'+ 'scooting'+ 'cardboard'],Coral_Island_Studios,http://creativecommons.org/publicdomain/zero/1.0/,"cardboard, paper, box, foley, moving, scooting, handling,",5.97005,,8
366317,Cardboard Box.wav,https://freesound.org/people/et_graham/sounds/366317/,004 - HouseItems,4,['box'+ 'OWI'+ 'opening'+ 'searching'+ 'variation'+ 'cement-surface'+ 'moving'+ 'closing'+ 'cardboard'],et_graham,http://creativecommons.org/licenses/by-nc/3.0/,"Recording of someone searching through a cardboard box for something. Opening and closing the box, moving it around, with different variations.",17.4291,,4
412906,Dropping Coins,https://freesound.org/people/1histori/sounds/412906/,004 - HouseItems,4,['gold'+ 'money'+ 'Coins'+ 'trade'+ 'currency'+ 'Dropping'+ 'dropped'+ 'pay'+ 'coins'+ 'dropping'+ 'roll'+ 'diamond'+ 'nickel'+ 'dime'+ 'penny'+ 'fall'+ 'coin'+ 'payment'+ 'change'+ 'euro'+ 'drop'+ 'metal'+ 'cash'+ 'quarter'],1histori,https://creativecommons.org/licenses/by/4.0/,"Dropping coins on other coins. 
Enjoy!",6.7664,,5
389505,21 Coins jar; glass jar with coins; near.wav,https://freesound.org/people/juanlopz08/sounds/389505/,004 - HouseItems,4,['dry'+ 'coins'+ 'Coins'+ 'jar'+ 'glass'+ 'near'],juanlopz08,http://creativecommons.org/licenses/by/3.0/,Coins jar; glass jar with coins; near,17.1,,8
471606,FOL Bottle Coins 01.wav,https://freesound.org/people/BitDeep/sounds/471606/,004 - HouseItems,4,['coins'+ 'money'+ 'Coins'+ 'cash'+ 'Falls'+ 'Piggy'+ 'bank'],BitDeep,http://creativecommons.org/licenses/by-nc/3.0/,Coins between in a bottle.,10.8167,,0
401539,FX_Coins.wav,https://freesound.org/people/Haykrich/sounds/401539/,004 - HouseItems,4,['stones'+ 'Coins'+ 'rustling'+ 'crumbling'+ 'footsteps'+ 'coins'+ 'packet'+ 'rocks'+ 'environment'+ 'running'+ 'steps'+ 'foot'+ 'shaking'+ 'feet'+ 'walking'+ 'OWI'],Haykrich,https://creativecommons.org/licenses/by-nc/4.0/,"A coin box that was shook around to resemble the sound of footsteps on gravel or snow, recorded using a K-2 microphone",7.0341,,7
64329,coins_fall_into_coins.WAV,https://freesound.org/people/Sir%20Smith/sounds/64329/,004 - HouseItems,4,['coin'+ 'coins'+ 'drop'+ 'fall'],Sir Smith,http://creativecommons.org/licenses/sampling+/1.0/,Coins dropped into more coins.,6.79184,,8
328072,PLASTIC TRASH BAGS_Sound Effects(SFX).wav,https://freesound.org/people/GuntherDorksen/sounds/328072/,004 - HouseItems,4,['bin'+ 'Bags'+ 'OWI'+ 'plastic'+ 'Plastic'+ 'Dust'+ 'Trash'+ 'soft'],GuntherDorksen,http://creativecommons.org/licenses/by/3.0/,Soft plastic bags being thrown in the dust bin. Plastic bags recorded indoor with a tascam recorder and edited by reaper on the 18-10-15 ,8.5,,3
365520,Plastic bags rustling.mp3,https://freesound.org/people/Caitlin_100/sounds/365520/,004 - HouseItems,4,['bags'+ 'shopping'+ 'rustle'+ 'rustling'+ 'plastic'+ 'bag'],Caitlin_100,http://creativecommons.org/publicdomain/zero/1.0/,A sound effect of a plastic bags rustling,7.30229,,2
137247,Two plastic bags.wav,https://freesound.org/people/xenognosis/sounds/137247/,004 - HouseItems,4,['foley'+ 'bags'+ 'crinkle'+ 'plastic'],xenognosis,http://creativecommons.org/publicdomain/zero/1.0/,"Miked at 6-8"" distance. 
Two different plastic bags being crinkled.
H4 Zoom Recorder.",20.2387,,4
451900,milk crates with plastic bags of milk pickup and stack on each other in tight space.flac,https://freesound.org/people/kyles/sounds/451900/,004 - HouseItems,4,['bags'+ 'crates'+ 'milk'+ 'pickup'+ 'plastic'+ 'stack'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,milk crates with plastic bags of milk pickup and stack on each other in tight space.flac,55.2098,,1
451908,plastic bags full of recycled cans and bottles handling move around rattle.flac,https://freesound.org/people/kyles/sounds/451908/,004 - HouseItems,4,['bags'+ 'full'+ 'bottles'+ 'rattle'+ 'move'+ 'plastic'+ 'recycled'+ 'handling'+ 'cans'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,plastic bags full of recycled cans and bottles handling move around rattle.flac,92.5504,,5
82467,STE-000.wav,https://freesound.org/people/ejcravens@bsu.edu/sounds/82467/,004 - HouseItems,4,['bags'+ 'cat'+ 'plastic'+ 'playful'],ejcravens@bsu.edu,http://creativecommons.org/licenses/sampling+/1.0/,Kitten playing with a Wal-mart bag.,68.0954,,0
169653,OpeningMedicineBlister-Remedio-Pilha-Bateria-EmbalagensTipoBlister.wav,https://freesound.org/people/Leossom/sounds/169653/,004 - HouseItems,4,['blister'+ 'bags'+ 'battery'+ 'Folley'+ 'ambiance'+ 'blisters'+ 'plastic'+ 'remedy'],Leossom,http://creativecommons.org/publicdomain/zero/1.0/,"Sound recorded on set. The actor is opening a remedy´s blister. This sound also serves for other types of packaging, such as battery, envelopes, plastic boxes, finally, serves to open plastic packaging in general.
-----------------------------
Som gravado no set . O ator está abrindo um blister de remedio. Este som também serve para outros tipos de embalagem, como pilha, envelopes, caixinhas de plastico, enfim , serve para a abertura de embalagens plasticas de modo geral . ",47.121,,4
636830,Colombian_Supermarket_Cash_Register_Area_Busy_FormatA.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/636830/,004 - HouseItems,4,['Walla'+ 'Bags'+ 'Busy'+ 'Shopping'+ 'Cars'+ 'Register'+ 'Cash'+ 'Plastic'+ 'Indoors'+ 'Ambience'+ 'Crowds'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Cash Register Area Walla in Busy Supermarket Ambisonics Format A, Recorded With Zoom H3-VR",240.0,,5
206120,QFC CHECK OUT(1).mp3,https://freesound.org/people/tubbers/sounds/206120/,004 - HouseItems,4,['Bags'+ 'Automatic'+ 'Beeps'+ 'Plastic'+ 'Stand'+ 'Doors'+ 'Voice'+ 'Electronic'+ 'Check'+ 'Out'],tubbers,http://creativecommons.org/publicdomain/zero/1.0/,I recorded this at the grocery store in town and used my Yamaha Pocketrak recorder. Please comment on what you will use it for. :^),89.7327,,3
435763,Awkward Grocery Shopping,https://freesound.org/people/Pagh_Sounds/sounds/435763/,004 - HouseItems,4,['Cash'+ 'Plastic'+ 'Shop'+ 'Urban'+ 'Grocery'+ 'Shopping'+ 'Bags'+ 'Register'+ 'Ambient'],Pagh_Sounds,http://creativecommons.org/publicdomain/zero/1.0/,Awkward grocery shopping,178.837,44.9995054136 -93.332536643,9
636815,Colombian_Supermarket_Quad.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/636815/,004 - HouseItems,4,['Walla'+ 'Bags'+ 'Shopping'+ 'Register'+ 'Cash'+ 'Plastic'+ 'Indoors'+ 'Ambience'+ 'Crowds'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Supermarket Mall Walla Quad, Recorded with Zoom H3-VR",240.0,,3
636814,Colombian_Supermarket_Stereo.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/636814/,004 - HouseItems,4,['Walla'+ 'Bags'+ 'Shopping'+ 'Register'+ 'Cash'+ 'Plastic'+ 'Indoors'+ 'Ambience'+ 'Crowds'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Supermarket Mall Walla Stereo, Recorded with Zoom H3-VR",240.0,,1
636817,Colombian_Supermarket_AmbiX.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/636817/,004 - HouseItems,4,['Walla'+ 'Bags'+ 'Shopping'+ 'Register'+ 'Cash'+ 'Plastic'+ 'Indoors'+ 'Ambience'+ 'Crowds'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Supermarket Mall Walla AmbiX, Recorded with Zoom H3-VR",240.0,,7
636831,Colombian_Supermarket_Cash_Register_Area_Busy_AmbiX.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/636831/,004 - HouseItems,4,['Walla'+ 'Bags'+ 'Busy'+ 'Shopping'+ 'Cars'+ 'Register'+ 'Cash'+ 'Plastic'+ 'Indoors'+ 'Ambience'+ 'Crowds'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Cash Register Area Walla in Busy Supermarket AmbiX, Recorded With Zoom H3-VR",240.0,,4
636816,Colombian_Supermarket_FormatA.wav,https://freesound.org/people/USBMED_Ambiences_Sound_Library/sounds/636816/,004 - HouseItems,4,['Walla'+ 'Bags'+ 'Shopping'+ 'Register'+ 'Cash'+ 'Plastic'+ 'Indoors'+ 'Ambience'+ 'Crowds'],USBMED_Ambiences_Sound_Library,https://creativecommons.org/licenses/by/4.0/,"Colombian Supermarket Mall Walla Ambisonics Format A, Recorded with Zoom H3-VR",240.0,,7
131437,Key noises.wav,https://freesound.org/people/sKydran/sounds/131437/,004 - HouseItems,4,['Keys'+ 'home'+ 'keys'],sKydran,http://creativecommons.org/publicdomain/zero/1.0/,Keys noises/shaking. Recorded in audacity in mono (My First Upload!!!),5.38703,,5
622902,Piano Keys x3,https://freesound.org/people/theoctopus559/sounds/622902/,004 - HouseItems,4,['chord'+ 'chords'+ 'Keys'+ 'Sample'+ 'keys'+ 'synth'+ 'Piano'+ 'piano'+ 'loop'],theoctopus559,https://creativecommons.org/licenses/by/4.0/,"Me doing a loop with my right hand on the piano. (can be used in conjunction with Piano Keys x1 x2) 

to credit correctly please Credit me as
*Nicholas The Octopus Camarena*",13.4531,,1
550338,Foley_Keys_Movement_Mono_NTG4P.wav,https://freesound.org/people/Nox_Sound/sounds/550338/,004 - HouseItems,4,['Foley'+ 'foley'+ 'short'+ 'NTG4'+ 'keys'+ 'mono'+ 'rode'+ 'zoom'+ 'h5'+ 'Keys'+ 'manipulation'+ 'movement'+ 'Movement'],Nox_Sound,http://creativecommons.org/publicdomain/zero/1.0/,"Keys movements - manipulation (x5).

You can edit it with Reaper/Audacity/etc.

Gear : Rode NTG4+
File: 48khz, 24 bit, Mono, Wav.",10.0462,,4
