name,url,uuid,tags,username,license,description,duration,geotags
Refreg Start - long -stop.wav,https://freesound.org/people/temawas/sounds/131371/,b1485183-7260-4d74-a83c-fb2f1fe56155,['engine'+ 'meshnizm'+ 'old'+ 'refrigerator'],temawas,http://creativecommons.org/publicdomain/zero/1.0/,"An old refrigerator starts, working and stops.",162.712,
Refreg Start&stop 3 times.wav,https://freesound.org/people/temawas/sounds/131372/,782e3b83-e82f-4f88-84a9-094b91e10ae4,['engine'+ 'mechanizm'+ 'old'+ 'electric'+ 'refrigerator'],temawas,http://creativecommons.org/publicdomain/zero/1.0/,Old refrigerator starts and stops 3 times.,22.5631,
refrigerator.wav,https://freesound.org/people/casualman/sounds/439476/,282fa735-2f1f-4676-aee9-6d83693f1448,['cold'+ 'fridge'+ 'refrigerator'+ 'freezer'],casualman,http://creativecommons.org/publicdomain/zero/1.0/,refrigerator,9.85381,
opening_fridge.aiff,https://freesound.org/people/KlankOntwerp/sounds/106489/,c4669372-6a5b-4939-8da7-6da9e7a6de22,['refrigerator'],KlankOntwerp,https://creativecommons.org/licenses/by-nc/4.0/,"Opening the fridge, searching for something and closing the door again.",16.454,
opening_closing_fridge.aiff,https://freesound.org/people/KlankOntwerp/sounds/106488/,ad751210-b544-456f-ad04-0c7bbd2a2893,['refrigerator'],KlankOntwerp,https://creativecommons.org/licenses/by-nc/4.0/,Opening the fridge and searching for something.,8.00608,
refrigerator.wav,https://freesound.org/people/rnl/sounds/335106/,f1f5964b-887b-4288-b56e-0c7af57a0398,['fridge'+ 'refrigerator'+ 'freezer'],rnl,http://creativecommons.org/publicdomain/zero/1.0/,the sound of a refrigerator,42.5759,
refrigerator buzzing,https://freesound.org/people/Cornersting/sounds/353122/,87327350-d7dd-4429-b0c6-e364748a024d,['noise'+ 'hum'+ 'appliance'+ 'fridge'+ 'buzz'+ 'refrigerator'],Cornersting,http://creativecommons.org/licenses/by/3.0/,A noisy refrigerator,75.8857,
refrigerator running,https://freesound.org/people/mrrap4food/sounds/470604/,62fc0734-23c2-408b-9814-a8a3e6f75eaf,['running'+ 'fridge'+ 'refrigerator'+ 'kitchen'],mrrap4food,http://creativecommons.org/publicdomain/zero/1.0/,refrigerator running,16.672,
refrigerator opening.WAV,https://freesound.org/people/Millavsb/sounds/197895/,7aad5035-3070-4a72-bf4a-81140ad0e8e3,['close'+ 'door'+ 'refrigerator'+ 'opening'],Millavsb,http://creativecommons.org/publicdomain/zero/1.0/,refrigerator opening,12.7471,
Refrigerator _01.wav,https://freesound.org/people/BenDrain/sounds/487861/,172be953-7a13-467c-9887-6d817f9f37d9,['tone'+ 'room'+ 'hum'+ 'buzz'+ 'refrigerator'+ 'field-recording'],BenDrain,http://creativecommons.org/publicdomain/zero/1.0/,Refrigerator sounds,23.0,
Refrigerator_03.wav,https://freesound.org/people/BenDrain/sounds/488046/,cd49658b-8573-4af0-a1e5-7a58802ad3d3,['hum'+ 'field-recording'+ 'refrigerator'+ 'buzz'],BenDrain,http://creativecommons.org/publicdomain/zero/1.0/,Refrigerator sounds,13.25,
Refrigerator _02.wav,https://freesound.org/people/BenDrain/sounds/487860/,4ce89d2d-868c-4c03-a287-d51ea6ca78a3,['tone'+ 'room'+ 'hum'+ 'buzz'+ 'refrigerator'+ 'field-recording'],BenDrain,http://creativecommons.org/publicdomain/zero/1.0/,Refrigerator sounds,13.5,
"Old Electric Stove, Stove Dials.wav",https://freesound.org/people/AslakHostaker/sounds/457241/,85c2fb7e-8681-4909-9e0b-156970d644b0,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",18.32,
kettle on stove on fire.wav,https://freesound.org/people/panchtitoohh/sounds/415194/,2c30b017-c930-459a-bad4-09f00ab17fd3,['cooking'+ 'fire'+ 'pot'+ 'placing'+ 'chef'+ 'cook'+ 'stove'+ 'pan'+ 'kitchen'],panchtitoohh,http://creativecommons.org/publicdomain/zero/1.0/,Placing a open kettle filled with a little bit of water on a wood burning stove.,36.1394,
FranklinStoveSpring_RX.wav,https://freesound.org/people/strikingtwice/sounds/260213/,4a45f366-8451-4f9d-92b9-585aa3f14b30,['handle'+ 'old'+ 'spring'+ 'stove'+ 'metal'+ 'clang'+ 'metallic'+ 'hinge'+ 'rusty'+ 'iron'+ 'creak'+ 'door'+ 'groans'],strikingtwice,http://creativecommons.org/licenses/by/3.0/,Various sounds from VERY old franklin wood burning stove,125.0,
FranklinStoveFlue_RX.wav,https://freesound.org/people/strikingtwice/sounds/260211/,77efdd4a-20c9-4f98-99f8-bbea01ea4be8,['old'+ 'stove'+ 'metal'+ 'clang'+ 'metallic'+ 'hinge'+ 'rusty'+ 'iron'+ 'door'+ 'groans'],strikingtwice,http://creativecommons.org/licenses/by/3.0/,Various sounds from VERY old franklin wood burning stove,41.7669,
FranklinStovePebblesOnMetal_RX.wav,https://freesound.org/people/strikingtwice/sounds/260209/,d3bef9d6-b276-4720-8135-18853204a3e8,['old'+ 'stove'+ 'metal'+ 'clang'+ 'metallic'+ 'hinge'+ 'rusty'+ 'iron'+ 'door'+ 'groans'],strikingtwice,http://creativecommons.org/licenses/by/3.0/,Various sounds from VERY old franklin wood burning stove,44.2528,
FranklinStoveDoorGroansandHits_RX.wav,https://freesound.org/people/strikingtwice/sounds/260212/,d066ef50-86c2-4209-857c-668fb4293d9c,['old'+ 'stove'+ 'metal'+ 'clang'+ 'metallic'+ 'hinge'+ 'rusty'+ 'iron'+ 'door'+ 'groans'],strikingtwice,http://creativecommons.org/licenses/by/3.0/,Various sounds from VERY old franklin wood burning stove,219.285,
FranklinStoveInsideHits_RX.wav,https://freesound.org/people/strikingtwice/sounds/260210/,5715add8-1212-4e36-8f69-9ee935e11ab3,['old'+ 'stove'+ 'metal'+ 'clang'+ 'metallic'+ 'hinge'+ 'rusty'+ 'iron'+ 'door'+ 'groans'],strikingtwice,http://creativecommons.org/licenses/by/3.0/,Various sounds from VERY old franklin wood burning stove,36.0,
Stove,https://freesound.org/people/TiesWijnen/sounds/364904/,6fb257e2-e8e2-4fb3-8c0d-1aec3dee2372,['sizzle'+ 'food'+ 'stove'+ 'cooking'+ 'sizzling'+ 'oil'+ 'cook'+ 'frying'+ 'fry'+ 'pot'+ 'pan'+ 'kitchen'],TiesWijnen,http://creativecommons.org/publicdomain/zero/1.0/,Empty stove on high,9.95573,
Kettle on stove more fire.wav,https://freesound.org/people/panchtitoohh/sounds/415195/,f00df3bc-d712-4224-a3e5-e118c3a7d55b,['cooking'+ 'fire'+ 'pot'+ 'placing'+ 'chef'+ 'cook'+ 'stove'+ 'pan'+ 'kitchen'],panchtitoohh,http://creativecommons.org/publicdomain/zero/1.0/,Placing a open kettle filled with a little bit of water on a wood burning stove. Take taken with a higher input volume. The fire is more present.,66.3535,
"Old Electric Stove, Oven Door Open and Close, Close Miked.wav",https://freesound.org/people/AslakHostaker/sounds/457236/,4645fdf3-56a8-45ec-b654-30cda07bfe38,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",67.04,
"Old Electric Stove, Oven Door Hinge Creak 2.wav",https://freesound.org/people/AslakHostaker/sounds/457233/,bad5e6ca-9be5-4253-93a8-d53497a8f969,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",27.04,
"Old Electric Stove, Oven Door Hinge Creak 1.wav",https://freesound.org/people/AslakHostaker/sounds/457234/,ea3b6b87-613d-499d-a293-297b3a5e9305,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",23.88,
"Old Electric Stove, Oven Door Open and Close, Distant.wav",https://freesound.org/people/AslakHostaker/sounds/457235/,f3976ed3-b7be-4cd2-ae68-0a541787158a,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",28.24,
"Old Electric Stove, Oven Door Open and Close, Slight Distance.wav",https://freesound.org/people/AslakHostaker/sounds/457240/,160e3492-05da-42a6-8675-cbf8fb421694,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",61.64,
"Old Electric Stove, Oven Door Safety Latch.wav",https://freesound.org/people/AslakHostaker/sounds/457239/,ac7f4ac9-ef2b-43dc-bb21-b64f83b3bb39,['door'+ 'sfx'+ 'fx'+ 'house'+ 'household'+ 'cooking'+ 'metal'+ 'switch'+ 'sound-effect'+ 'oven'+ 'cook'+ 'stove'+ 'kitchen'],AslakHostaker,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds recorded from an old electric stove, metal hinges, door and switches.",15.84,
"Toaster Pop, A.wav",https://freesound.org/people/InspectorJ/sounds/343125/,1464fdec-d8b1-4d27-b3af-c90a6d077a15,['Toast'+ 'toast'+ 'toaster'+ 'Toaster'+ 'popping'+ 'pop'+ 'release'+ 'Pop'+ 'Release'+ 'Popping'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a toaster popping recorded from four different perspectives.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Toaster Pop, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom V2 recorder"" on 17th April 2016.

Note: Audio quality is always better when downloaded.",6.94515,
"Toaster Start, A.wav",https://freesound.org/people/InspectorJ/sounds/343124/,779f6ced-44ae-4701-acc5-9106c964d5a8,['Toast'+ 'toast'+ 'toaster'+ 'Start'+ 'Toaster'+ 'Up'+ 'up'+ 'start'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of starting a toaster recorded from four different perspectives.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Toaster Start, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom V2 recorder"" on 17th April 2016.

Note: Audio quality is always better when downloaded.",7.24857,
Toaster 01.wav,https://freesound.org/people/JarredGibb/sounds/219507/,ad9cab04-81d8-4b9e-ab97-6db22d40e50c,['household'+ 'toaster'+ 'kitchen'],JarredGibb,http://creativecommons.org/publicdomain/zero/1.0/,A toaster,11.3166,
Toaster,https://freesound.org/people/rivernile7/sounds/240548/,319c6405-7446-4fa7-b39a-17d802a74fb9,['Toast'+ 'Toaster'+ 'Appliance'+ 'Kitchen'],rivernile7,http://creativecommons.org/licenses/by/3.0/,Toaster recording from start to finish.,6.03041,
toaster.wav,https://freesound.org/people/Macsat-Rd/sounds/554851/,7b95fd53-cff9-4d96-87fe-d1700ae6a6ef,['breakfast'+ 'toaster'+ 'bread'],Macsat-Rd,http://creativecommons.org/publicdomain/zero/1.0/,toaster is toasting,6.072,
Toaster Pop,https://freesound.org/people/dj997/sounds/485658/,1d9b2cbd-457c-471d-bcb7-d2c348a9ee49,['toaster'+ 'field-recording'+ 'sound-effect'],dj997,http://creativecommons.org/licenses/by/3.0/,Toaster popping,9.06011,
Kettle 01.wav,https://freesound.org/people/JarredGibb/sounds/219482/,7e1def70-19f5-4306-afd5-cc8249e0956b,['Kettle'+ 'kettle'+ 'Tascam'+ 'boiling'+ 'boiling-water'+ 'Kitchen'],JarredGibb,http://creativecommons.org/publicdomain/zero/1.0/,A kettle boiling,43.8615,
kettle boiling.wav,https://freesound.org/people/Aliedsvwyk/sounds/366469/,956e46a1-cf38-4571-9b5b-93a89f7ed1b8,['Kettle'+ 'OWI'+ 'vintage'+ 'kettle'+ 'boiling'+ 'hot'+ 'boiling-water'+ 'boiler'],Aliedsvwyk,http://creativecommons.org/licenses/by-nc/3.0/,boiled water on our stove with a very vintage(old) kettle.,17.0,
kettle boiling.wav,https://freesound.org/people/squashy555/sounds/239005/,af927588-5552-4bcb-8a6f-338be759e648,['boiling-kettle'+ 'water-boiling'+ 'kettle'+ 'Kettle'+ 'electric-kettle'+ 'Tascam'+ 'boiling'+ 'boiling-water'],squashy555,http://creativecommons.org/publicdomain/zero/1.0/,"Electric kettle boiling water
Recorded with Tascam DR07",52.6424,
Steam kettle boiling and whistling,https://freesound.org/people/Jagadamba/sounds/254339/,ba793588-5fa3-4473-9a92-59312625c0a4,['kettle'+ 'whistle'+ 'stove'+ 'Kettle'+ 'whistling'+ 'water'+ 'boiling'+ 'hot'+ 'bubbles'+ 'appliances'+ 'hiss'+ 'pot'+ 'steam'+ 'boil'+ 'kitchen'],Jagadamba,https://creativecommons.org/licenses/by-nc/4.0/,"Steam kettle boiling and whistling

Recorded and processed with the following equipment:

Interfaces:
focusrite scarlett 2i2
Alesis firewire io14

Microphones:
Rode NT1000
SE 2200 A
AKG C1000s
Superlux R102 Phantom Powered Ribbon Microphone
Radioshack PZM Pressure Zone Microphone X2
Optimus 33-3022 Boundary Microphone X2
Optimus 33-3017 Condenser Microphone
Realistic Electret Condenser Stereo Microphone 33-919A
Custom Made PZM - Panasonic condensors with custom 48volt phantom units X2
Clock Audio C 009E-RF boundary Microphone
Sony Stereo Electret Condenser Microphone ECM-99 A
Oktaver IIMK-55
Oktava mke-2
AKG D95s
Beyer Dynamic M58
Various Vintage Microphones

Portable Units:
Olympus VN-8600PC
ZOOM H2

Misc Equipment:
Phonic MU802 Mixer
Behringer Behringer U-CONTROL UCA222
Korg Toneworks AX100G",27.2196,
Poppin the kettle on _01.wav,https://freesound.org/people/SpencerBarkerMedia101/sounds/404679/,4f3fda3e-8f01-490d-978d-62340c6fe1d9,['Kettle'+ 'rode'+ 'kitchen'],SpencerBarkerMedia101,http://creativecommons.org/licenses/by/3.0/,Kettle.,5.328,
kettle,https://freesound.org/people/addiesindie13/sounds/393759/,34b93172-49e0-4f4e-86de-376890a13f13,['water'+ 'toilet'+ 'bathroom'+ 'kettle'],addiesindie13,http://creativecommons.org/publicdomain/zero/1.0/,kettle sound,13.172,
kettle,https://freesound.org/people/daenerys/sounds/260724/,3fda5fa4-516d-4890-af69-1920047f97bb,['off'+ 'electric'+ 'kettle'+ 'water'+ 'turn'+ 'boil'],daenerys,https://creativecommons.org/licenses/by/4.0/,electric kettle boiling water,121.98,
kettle boiling then stop,https://freesound.org/people/savvah/sounds/324289/,d4a1b0f0-5ef4-4dd3-a063-99cefb944846,['trigger'+ 'boiling'+ 'kettle'+ 'boiling-water'+ 'Kitchen'],savvah,https://creativecommons.org/licenses/by/4.0/,"hot kettle switched on again and boiling about a minute, then switched off",54.9892,
KETTLE BOIL_R.WAV,https://freesound.org/people/Jamesyeremeyev/sounds/506977/,d5ed552f-3a95-49a1-bed4-9e7a63d85403,['boilingwater'+ 'Kettle'+ 'boil'],Jamesyeremeyev,http://creativecommons.org/publicdomain/zero/1.0/,Stereo Recording of A Kettle Boiling_R_Some Background noise,208.703,-33.9225737151 151.1618641
KETTLE BOIL_L.WAV,https://freesound.org/people/Jamesyeremeyev/sounds/506978/,069ba462-54f4-4c36-9e8d-1321c3b981e1,['boilingwater'+ 'Kettle'+ 'boil'],Jamesyeremeyev,http://creativecommons.org/publicdomain/zero/1.0/,Stereo Recording of A Kettle Boiling_L_Some Background noise,208.703,-33.9247870335 151.164659493
Kettle Boiling Contact Mic Recording 1 (Geofon),https://freesound.org/people/Morphic__/sounds/645976/,ff328497-5fbe-4a25-9d20-f7a348d598ec,['contact-mircorphone'+ 'water'+ 'pcma10'+ 'boiling'+ 'kettle'+ 'hot'+ 'lom'+ 'recording'+ 'contact-mic'+ 'geofon'+ 'appliances'+ 'ambient'+ 'ambience'+ 'sony'+ 'bubbles'+ 'boil'+ 'kitchen'],Morphic__,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a kettle boiling. Recorded with a LOM Geofon contact microphone into a Sony PCM-A10.,169.8,
Kettle Boiling Contact Mic Recording 2 (Geofon),https://freesound.org/people/Morphic__/sounds/645977/,57a001d1-844d-4b2a-ae45-fab85890a022,['contact-mircorphone'+ 'water'+ 'pcma10'+ 'boiling'+ 'kettle'+ 'hot'+ 'lom'+ 'recording'+ 'contact-mic'+ 'geofon'+ 'appliances'+ 'ambient'+ 'ambience'+ 'sony'+ 'bubbles'+ 'boil'+ 'kitchen'],Morphic__,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a kettle boiling. Recorded with a LOM Geofon contact microphone into a Sony PCM-A10.,243.229,
kettle K mon semi anechoic.mp3,https://freesound.org/people/acs272/sounds/535351/,aae13cd9-8d8d-4897-b4fe-95d490f42b63,['kettle'+ 'high-quality'+ 'anechoic'],acs272,https://creativecommons.org/licenses/by/4.0/,"kettle,anechoic,high-quality",120.613,
Microwave,https://freesound.org/people/AJ170193/sounds/408369/,0a100cb2-7272-45a0-ad29-e20baab1f506,['Machine'+ 'OWI'+ 'Hum'+ 'Household'+ 'Cooking'+ 'Microwave'+ 'Beep'+ 'Kitchen'],AJ170193,http://creativecommons.org/licenses/by-nc/3.0/,A microwave cooking and beeping.,15.52,
Microwave,https://freesound.org/people/dj997/sounds/493759/,7bd8818d-1f40-4cf1-b04c-01e9c29a9370,['Beep'+ 'Sound-effect'+ 'Microwave'],dj997,http://creativecommons.org/licenses/by/3.0/,A microwave finishing its time.,10.3405,
Microwave ,https://freesound.org/people/acertingart/sounds/266002/,3afd1af8-6396-49a8-bc5b-d263d56f737b,['microwave-oven'+ 'food'+ 'cooking'+ 'microwave'+ 'running'+ 'oven'+ 'cook'+ 'kitchen'],acertingart,http://creativecommons.org/licenses/by/3.0/,Microwave running one hour,3600.0,
Microwave,https://freesound.org/people/16G_Panska_Veinlich_Jakub/sounds/498576/,e5d67a2a-5149-4d84-b842-800ab15cad34,['Czech'+ 'ZoomH5'+ 'housework'+ 'microwave'+ 'CZ'+ 'Panska'+ 'bustle'],16G_Panska_Veinlich_Jakub,http://creativecommons.org/publicdomain/zero/1.0/,"Making food in
microwave",39.3888,
Microwave,https://freesound.org/people/achats57/sounds/616104/,02708ee8-3f63-4d4a-9109-e88c11b47ccf,['appliance'+ 'Microwave'+ 'kitchen'],achats57,http://creativecommons.org/publicdomain/zero/1.0/,A 10 second warm up in microwave,17.5757,
Microwave,https://freesound.org/people/rivernile7/sounds/240547/,6036fb9c-64ee-448a-8af3-f1a50e57d3f3,['Machine'+ 'Button'+ 'Microwave'+ 'Beep'+ 'Household'+ 'Kitchen'],rivernile7,http://creativecommons.org/licenses/by/3.0/,Straight up Microwave recording in action.;),31.9291,
Microwave,https://freesound.org/people/ashleyxxpiano/sounds/201660/,d5002558-a8c8-4c79-9d47-8dec22789b9d,['attribution'+ 'power'+ 'sfx'+ 'sounds'+ 'microwave'+ 'powerline'+ 'noncommercial'+ 'brastad'+ 'ashley'+ 'line'+ 'everyday'],ashleyxxpiano,http://creativecommons.org/licenses/by-nc/3.0/,"A microwave opening, shutting, running, and beeping",31.9885,
