name,url,uuid,tags,username,license,description,duration,geotags
wooden Drawer  open  and close.wav,https://freesound.org/people/oussamaben/sounds/464004/,8e8d82f7-d0b2-4a21-8a08-abc9dde5189b,['opening'+ 'Drawer'+ 'Drawers'+ 'close'+ 'closing'+ 'open'],oussamaben,http://creativecommons.org/licenses/by/3.0/,"a Drawer  opening and closing, from my room",5.56998,
Drawers opening and closing.wav,https://freesound.org/people/MoniqueKruger/sounds/325745/,ea2842c1-b602-4f38-8d0a-f972870470ff,['OWI'+ 'dresser'+ 'two'+ 'cd'+ 'drawers'+ 'chest'+ 'close'+ 'furniture'+ 'cabinet'+ 'open'+ 'clothes'],MoniqueKruger,http://creativecommons.org/licenses/by-nc/3.0/,I opened and closed a drawer with objects inside. On drawer was filled with cd's and other noisy objects. The other was filled with clothes. The last sound both drawers were simultaneously opened and closed.,17.0744,
Kitchen drawer opening and closing,https://freesound.org/people/giddster/sounds/414468/,3feda6f5-c3e9-4bf1-bf72-6b93701fe2de,['foley'+ 'drawers'+ 'opening'+ 'drawer'+ 'close'+ 'closing'+ 'open'+ 'Kitchen'],giddster,http://creativecommons.org/publicdomain/zero/1.0/,"Opening and closing a kitchen drawer.

Recorded with a Zoom H1.",9.95054,
Rifling through Drawers.wav,https://freesound.org/people/MWsfx/sounds/573708/,9bde6f00-8553-4c44-bbc5-f5b7b368a4a9,['drawers'+ 'rifling'+ 'kitchen'],MWsfx,http://creativecommons.org/publicdomain/zero/1.0/,"Opening and closing 2 drawers and rifling through the contents.
Recorded with Zoom H4N pro internal stereo microphones.",11.7575,
Drawers with metal runners,https://freesound.org/people/Elemes/sounds/456731/,c7403d27-e57b-4d03-932b-add772590c8b,['foley'+ 'bedroom-sounds'+ 'draws'+ 'open'+ 'chest-of-drawers'+ 'drawers'+ 'slide'+ 'close'+ 'soft'+ 'sliding'+ 'furniture'],Elemes,http://creativecommons.org/publicdomain/zero/1.0/,Recording of Ikea chest of drawers using a Zoom Q3HD. Subtle background noise removal with Waves X-Noise.,104.792,
Opening and Closing Small Plastic Drawers with small components.wav,https://freesound.org/people/rar2k/sounds/513590/,c7b7db73-0f83-4da5-a470-c03414c88784,['Opening'+ 'Plastic'+ 'Drawers'+ 'components'+ 'Small'+ 'small'+ 'Closing'],rar2k,http://creativecommons.org/licenses/by/3.0/,Opening and Closing Small Plastic Drawers with small components,28.6277,
Opening and Closing Small Plastic Drawers with small components 2.wav,https://freesound.org/people/rar2k/sounds/513591/,638e929b-a14f-4a0b-98c4-94a1d2c47208,['Opening'+ 'Plastic'+ 'Drawers'+ 'components'+ 'Small'+ 'small'+ 'Closing'],rar2k,http://creativecommons.org/licenses/by/3.0/,Opening and Closing Small Plastic Drawers with small components,37.4,
Plastic Drawers Opening.m4a,https://freesound.org/people/Clurky/sounds/426266/,1ff17384-e81e-4e6e-b739-47025d0e92c9,['drawers'+ 'opening'+ 'plastic'],Clurky,http://creativecommons.org/publicdomain/zero/1.0/,Opened up a small 3 drawer plastic filing cabinent,7.12853,
Hangers sliding in Closet.wav,https://freesound.org/people/170048@virtualwindow.co.za/sounds/408044/,d0ba9db9-7904-467d-8361-8fa044f7b6ba,['OWI'+ 'closet'+ 'rattle'+ 'metal'+ 'rail'+ 'plastic'+ 'motion'+ 'slide'+ 'moving'+ 'meshing'+ 'sweeping'+ 'hangers'+ 'clothing'+ 'Meshing'],170048@virtualwindow.co.za,https://creativecommons.org/licenses/by-nc/4.0/,"the sound of plastic hangers in a closet sliding on a metal pipe,",24.394,
puerta cajon closet.wav,https://freesound.org/people/primisteka/sounds/251605/,5fa4594e-64c4-4f6a-9ee4-cb23f6fa967c,['closet'+ 'drwer'+ 'abrir'+ 'n'+ 'caj'+ 'puerta'+ 'close'+ 'open'],primisteka,http://creativecommons.org/licenses/by/3.0/,abriendo y cerrando puertas del closet. open and close drawers,27.8204,
closet.wav,https://freesound.org/people/bsumusictech/sounds/62453/,39fac115-dc4d-4cbb-b7c6-5182e4d980ad,['closet'+ 'closing'+ 'door'+ 'opening'+ 'sliding-door'+ 'squeak'+ 'squeaky-shoe'],bsumusictech,http://creativecommons.org/publicdomain/zero/1.0/,"Group KMM-
This is a sample of a closet door being opened and closed. It is a sliding wooden door. The sound of a squeaky shoe also got in the recording at the beginning. 
Recorded with a Zoom H4 handheld recorder, high gain.
",6.05751,
Closet Door Open and Close.WAV,https://freesound.org/people/sgcardinal/sounds/395071/,f5988c15-c48e-4a3a-b278-565bf931fcad,['door'+ 'closet'+ 'opening'+ 'close'+ 'closing'+ 'open'],sgcardinal,http://creativecommons.org/publicdomain/zero/1.0/,A heavy closet door with a slight creak being opened and closed.,14.7277,
closet cajones T1.wav,https://freesound.org/people/primisteka/sounds/251604/,ec173c2e-acdc-4d17-9313-d9acd99eb517,['closet'+ 'drwer'+ 'abrir'+ 'n'+ 'caj'+ 'puerta'+ 'close'+ 'open'],primisteka,http://creativecommons.org/licenses/by/3.0/,abriendo y cerrando puertas del closet. open and close drawers,30.5894,
Closet Door Slide,https://freesound.org/people/karinalarasart/sounds/444268/,042fb875-ec89-48c0-91bd-a2b2c26a4a88,['door'+ 'closet'+ 'opening'+ 'slide'+ 'close'+ 'closing'+ 'sliding-door'+ 'open'+ 'sliding'],karinalarasart,http://creativecommons.org/publicdomain/zero/1.0/,"Mirrored sliding closet door. Opening and closing.

Recorded October 22, 2018
with Zoom H5",17.0373,
Comm Closet in 206.wav,https://freesound.org/people/don_smith/sounds/628616/,ab4f7f7f-6e40-4e91-a2cb-f7c5647113c0,['field-recording'+ 'closet'+ 'WaipapaTaumataRau'+ 'ambience'+ 'drone'+ 'UniversityOfAuckland'+ 'NIME2022'],don_smith,https://creativecommons.org/licenses/by/4.0/,In building 206 there was a loud comm closet outside of a lecture room where you could hear the muffled sounds of an impassioned lecturer.,90.6555,
